"region" "ålder" "år"
"2101 Ockelbo" "45-54 år" 909 855 836 814
"2101 Ockelbo" "55-64 år" 821 1003 969 898
"2104 Hofors" "25-34 år" 1018 838 786 901
"2104 Hofors" "35-44 år" 1363 1335 1187 968
"2104 Hofors" "45-54 år" 1443 1329 1340 1293
"2104 Hofors" "55-64 år" 1421 1500 1430 1357
"2121 Ovanåker" "25-34 år" 1178 1067 922 1082
"2121 Ovanåker" "35-44 år" 1507 1469 1368 1150
"2121 Ovanåker" "45-54 år" 1800 1618 1533 1514
"2121 Ovanåker" "55-64 år" 1717 1879 1840 1635
"2132 Nordanstig" "25-34 år" 956 829 812 846
"2132 Nordanstig" "35-44 år" 1281 1254 1102 1029
"2132 Nordanstig" "45-54 år" 1443 1320 1289 1295
"2132 Nordanstig" "55-64 år" 1471 1622 1542 1312
"2161 Ljusdal" "25-34 år" 1974 1797 1741 1855
"2161 Ljusdal" "35-44 år" 2427 2326 2209 2005
"2161 Ljusdal" "45-54 år" 2818 2620 2514 2456
"2161 Ljusdal" "55-64 år" 2631 2974 2914 2654
"2180 Gävle" "25-34 år" 12125 11776 11465 12610
"2180 Gävle" "35-44 år" 12729 12958 12890 12330
"2180 Gävle" "45-54 år" 12017 11651 12433 13225
"2180 Gävle" "55-64 år" 11690 12472 11992 11270
"2181 Sandviken" "25-34 år" 4152 3589 3351 3924
"2181 Sandviken" "35-44 år" 4907 5089 4932 4408
"2181 Sandviken" "45-54 år" 5033 4780 4990 5318
"2181 Sandviken" "55-64 år" 5475 5624 5172 4753
"2182 Söderhamn" "25-34 år" 2836 2340 1998 2359
"2182 Söderhamn" "35-44 år" 3545 3449 3134 2716
"2182 Söderhamn" "45-54 år" 3916 3581 3516 3429
"2182 Söderhamn" "55-64 år" 3859 4177 3990 3632
"2183 Bollnäs" "25-34 år" 2664 2470 2471 2736
"2183 Bollnäs" "35-44 år" 3321 3369 3094 2926
"2183 Bollnäs" "45-54 år" 3792 3433 3460 3433
"2183 Bollnäs" "55-64 år" 3593 4025 3893 3522
"2184 Hudiksvall" "25-34 år" 3924 3655 3397 3758
"2184 Hudiksvall" "35-44 år" 4805 4693 4565 4187
"2184 Hudiksvall" "45-54 år" 5395 5065 4937 4817
"2184 Hudiksvall" "55-64 år" 5119 5759 5519 5087
"2260 Ånge" "25-34 år" 1002 919 785 819
"2260 Ånge" "35-44 år" 1416 1302 1163 973
"2260 Ånge" "45-54 år" 1464 1460 1445 1344
"2260 Ånge" "55-64 år" 1444 1475 1441 1436
"2262 Timrå" "25-34 år" 2041 1780 1691 1677
"2262 Timrå" "35-44 år" 2479 2598 2598 2319
"2262 Timrå" "45-54 år" 2463 2309 2361 2543
"2262 Timrå" "55-64 år" 2556 2721 2466 2237
"2280 Härnösand" "25-34 år" 2465 2457 2312 2706
"2280 Härnösand" "35-44 år" 3013 3004 2819 2671
"2280 Härnösand" "45-54 år" 3651 3240 3103 3085
"2280 Härnösand" "55-64 år" 3651 3944 3737 3297
"2281 Sundsvall" "25-34 år" 12276 11552 10903 11754
"2281 Sundsvall" "35-44 år" 12739 13342 13239 12345
"2281 Sundsvall" "45-54 år" 12680 12116 12379 13034
"2281 Sundsvall" "55-64 år" 12550 13238 12480 11783
"2282 Kramfors" "25-34 år" 1869 1620 1416 1597
"2282 Kramfors" "35-44 år" 2505 2420 2142 1811
"2282 Kramfors" "45-54 år" 3010 2703 2630 2502
"2282 Kramfors" "55-64 år" 3056 3276 3134 2815
"2283 Sollefteå" "25-34 år" 1881 1784 1749 1887
"2283 Sollefteå" "35-44 år" 2603 2415 2213 1991
"2283 Sollefteå" "45-54 år" 3115 2949 2751 2548
"2283 Sollefteå" "55-64 år" 2875 3117 3100 2967
"2284 Örnsköldsvik" "25-34 år" 5840 5901 5725 5914
"2284 Örnsköldsvik" "35-44 år" 6907 7074 6869 6483
"2284 Örnsköldsvik" "45-54 år" 7784 7220 7084 7138
"2284 Örnsköldsvik" "55-64 år" 7523 8044 7820 7254
"2303 Ragunda" "25-34 år" 523 460 407 494
"2303 Ragunda" "35-44 år" 762 681 605 493
"2303 Ragunda" "45-54 år" 809 779 777 754
"2303 Ragunda" "55-64 år" 800 826 837 767
"2305 Bräcke" "25-34 år" 651 577 442 468
"2305 Bräcke" "35-44 år" 945 927 877 675
"2305 Bräcke" "45-54 år" 1016 965 937 932
"2305 Bräcke" "55-64 år" 1035 1121 1056 967
"2309 Krokom" "25-34 år" 1340 1368 1278 1373
"2309 Krokom" "35-44 år" 1941 1959 2021 1952
"2309 Krokom" "45-54 år" 2098 1947 1893 1927
"2309 Krokom" "55-64 år" 1817 2161 2068 1874
"2313 Strömsund" "25-34 år" 1076 979 996 1048
"2313 Strömsund" "35-44 år" 1617 1468 1239 1158
"2313 Strömsund" "45-54 år" 1916 1799 1688 1533
"2313 Strömsund" "55-64 år" 1949 2042 1977 1766
"2321 Åre" "25-34 år" 1167 1227 1230 1371
"2321 Åre" "35-44 år" 1404 1466 1437 1416
"2321 Åre" "45-54 år" 1349 1408 1424 1451
"2321 Åre" "55-64 år" 1135 1235 1323 1320
"2326 Berg" "25-34 år" 653 534 528 614
"2326 Berg" "35-44 år" 972 919 771 652
"2326 Berg" "45-54 år" 1137 1026 1025 948
"2326 Berg" "55-64 år" 1055 1166 1126 1058
"2361 Härjedalen" "25-34 år" 1115 883 873 932
"2361 Härjedalen" "35-44 år" 1385 1279 1193 1033
"2361 Härjedalen" "45-54 år" 1534 1454 1375 1334
"2361 Härjedalen" "55-64 år" 1581 1705 1641 1503
"2380 Östersund" "25-34 år" 7840 7658 7364 7845
"2380 Östersund" "35-44 år" 7817 7759 7757 7416
"2380 Östersund" "45-54 år" 8201 7724 7591 7670
"2380 Östersund" "55-64 år" 7208 8051 7924 7509
"2401 Nordmaling" "25-34 år" 756 698 653 638
"2401 Nordmaling" "35-44 år" 871 886 824 781
"2401 Nordmaling" "45-54 år" 1059 925 875 921
"2401 Nordmaling" "55-64 år" 1000 1125 1104 975
"2403 Bjurholm" "25-34 år" 243 185 175 209
"2403 Bjurholm" "35-44 år" 270 283 269 223
"2403 Bjurholm" "45-54 år" 310 289 292 315
"2403 Bjurholm" "55-64 år" 340 355 328 305
"2404 Vindeln" "25-34 år" 552 515 470 511
"2404 Vindeln" "35-44 år" 700 647 615 609
"2404 Vindeln" "45-54 år" 814 746 713 646
"2404 Vindeln" "55-64 år" 796 847 831 762
"2409 Robertsfors" "25-34 år" 576 551 611 692
"2409 Robertsfors" "35-44 år" 924 804 739 684
"2409 Robertsfors" "45-54 år" 1018 1026 939 872
"2409 Robertsfors" "55-64 år" 944 1012 1044 1046
"2417 Norsjö" "25-34 år" 399 356 358 387
"2417 Norsjö" "35-44 år" 564 531 472 413
"2417 Norsjö" "45-54 år" 622 606 555 507
"2417 Norsjö" "55-64 år" 645 644 663 643
"2418 Malå" "25-34 år" 294 292 275 280
"2418 Malå" "35-44 år" 459 372 330 304
"2418 Malå" "45-54 år" 541 502 455 408
"2418 Malå" "55-64 år" 486 503 513 488
"2421 Storuman" "25-34 år" 582 554 496 534
"2421 Storuman" "35-44 år" 868 774 688 570
"2421 Storuman" "45-54 år" 918 892 842 814
"2421 Storuman" "55-64 år" 953 960 898 899
"2422 Sorsele" "25-34 år" 269 229 211 235
"2422 Sorsele" "35-44 år" 346 327 299 255
"2422 Sorsele" "45-54 år" 418 375 349 342
"2422 Sorsele" "55-64 år" 400 403 400 375
"2425 Dorotea" "25-34 år" 257 240 203 267
"2425 Dorotea" "35-44 år" 364 306 294 259
"2425 Dorotea" "45-54 år" 446 424 382 307
"2425 Dorotea" "55-64 år" 416 432 431 434
"2460 Vännäs" "25-34 år" 885 800 767 870
"2460 Vännäs" "35-44 år" 1163 1167 1126 1049
"2460 Vännäs" "45-54 år" 1132 1116 1124 1163
"2460 Vännäs" "55-64 år" 1032 1096 1114 1038
"2462 Vilhelmina" "25-34 år" 714 642 643 683
"2462 Vilhelmina" "35-44 år" 914 803 741 652
"2462 Vilhelmina" "45-54 år" 1062 1019 978 864
"2462 Vilhelmina" "55-64 år" 1006 1026 998 1029
"2463 Åsele" "25-34 år" 298 256 211 229
"2463 Åsele" "35-44 år" 363 302 282 266
"2463 Åsele" "45-54 år" 484 443 389 335
"2463 Åsele" "55-64 år" 489 504 494 440
"2480 Umeå" "25-34 år" 17355 18607 18790 19698
"2480 Umeå" "35-44 år" 14176 14760 15240 15414
"2480 Umeå" "45-54 år" 13553 13062 13459 14047
"2480 Umeå" "55-64 år" 11365 13020 13002 12594
"2481 Lycksele" "25-34 år" 1336 1206 1211 1333
"2481 Lycksele" "35-44 år" 1643 1593 1461 1274
"2481 Lycksele" "45-54 år" 1786 1725 1658 1563
"2481 Lycksele" "55-64 år" 1670 1736 1738 1650
"2482 Skellefteå" "25-34 år" 7935 7749 7400 7844
"2482 Skellefteå" "35-44 år" 9290 9160 8896 8431
"2482 Skellefteå" "45-54 år" 10096 9742 9495 9384
"2482 Skellefteå" "55-64 år" 9283 9944 9928 9582
"2505 Arvidsjaur" "25-34 år" 661 656 615 684
"2505 Arvidsjaur" "35-44 år" 872 783 742 683
"2505 Arvidsjaur" "45-54 år" 925 898 869 787
"2505 Arvidsjaur" "55-64 år" 968 986 893 895
"2506 Arjeplog" "25-34 år" 277 247 287 318
"2506 Arjeplog" "35-44 år" 426 379 351 268
"2506 Arjeplog" "45-54 år" 469 462 447 404
"2506 Arjeplog" "55-64 år" 466 454 469 435
"2510 Jokkmokk" "25-34 år" 495 409 439 500
"2510 Jokkmokk" "35-44 år" 771 682 560 495
"2510 Jokkmokk" "45-54 år" 897 818 735 685
"2510 Jokkmokk" "55-64 år" 781 893 857 786
"2513 Överkalix" "25-34 år" 320 277 248 304
"2513 Överkalix" "35-44 år" 488 402 338 259
"2513 Överkalix" "45-54 år" 569 564 508 440
"2513 Överkalix" "55-64 år" 607 617 586 550
"2514 Kalix" "25-34 år" 1871 1579 1336 1458
"2514 Kalix" "35-44 år" 2228 2261 2071 1733
"2514 Kalix" "45-54 år" 2568 2340 2287 2260
"2514 Kalix" "55-64 år" 2477 2656 2547 2359
"2518 Övertorneå" "25-34 år" 417 368 296 334
"2518 Övertorneå" "35-44 år" 622 534 475 386
"2518 Övertorneå" "45-54 år" 845 804 654 587
"2518 Övertorneå" "55-64 år" 719 789 855 828
"2521 Pajala" "25-34 år" 513 402 368 528
"2521 Pajala" "35-44 år" 768 645 552 497
"2521 Pajala" "45-54 år" 1029 946 821 700
"2521 Pajala" "55-64 år" 1085 1039 1085 1058
"2523 Gällivare" "25-34 år" 1821 1716 1737 2159
"2523 Gällivare" "35-44 år" 2821 2506 2142 1861
"2523 Gällivare" "45-54 år" 2945 2851 2787 2577
"2523 Gällivare" "55-64 år" 2774 2785 2740 2658
"2560 Älvsbyn" "25-34 år" 966 844 739 775
"2560 Älvsbyn" "35-44 år" 1121 1054 1033 903
"2560 Älvsbyn" "45-54 år" 1152 1122 1077 1065
"2560 Älvsbyn" "55-64 år" 1168 1286 1197 1125
"2580 Luleå" "25-34 år" 9724 9394 8832 9631
"2580 Luleå" "35-44 år" 10378 10609 10027 9304
"2580 Luleå" "45-54 år" 10023 9719 10082 10432
"2580 Luleå" "55-64 år" 8918 9608 9617 9262
"2581 Piteå" "25-34 år" 4877 4640 4284 4645
"2581 Piteå" "35-44 år" 5344 5454 5344 4999
"2581 Piteå" "45-54 år" 5908 5465 5289 5353
"2581 Piteå" "55-64 år" 5346 6008 5985 5540
"2582 Boden" "25-34 år" 3047 2881 2582 3034
"2582 Boden" "35-44 år" 3765 3691 3511 3156
"2582 Boden" "45-54 år" 4202 3927 3768 3641
"2582 Boden" "55-64 år" 3746 4246 4179 3869
"2583 Haparanda" "25-34 år" 977 981 957 933
"2583 Haparanda" "35-44 år" 1324 1189 1057 927
"2583 Haparanda" "45-54 år" 1619 1527 1407 1306
"2583 Haparanda" "55-64 år" 1462 1596 1713 1547
"2584 Kiruna" "25-34 år" 2631 2305 2261 2878
"2584 Kiruna" "35-44 år" 3570 3394 3026 2614
"2584 Kiruna" "45-54 år" 3374 3306 3410 3376
"2584 Kiruna" "55-64 år" 3147 3278 3099 2914
